game_id,start_date,home_team,away_team,neutral_site,conference_game,home_power_rating,away_power_rating,home_sp_rating,home_sp_offense,home_sp_defense,away_sp_rating,away_sp_offense,away_sp_defense,home_talent,away_talent,power_diff,sp_diff,talent_diff,home_sp_missing,away_sp_missing,home_talent_missing,away_talent_missing,predicted_margin,predicted_total,predicted_home_score,predicted_away_score,home_win_prob,vegas_spread,vegas_over_under,vegas_num_books,vegas_implied_margin,model_edge_vs_vegas,actual_home_points,actual_away_points,actual_margin,actual_total,actual_home_win,margin_error,abs_margin_error,home_score_error,away_score_error,win_correct
401856788,2026-09-12 23:30:00+00:00,Iowa,Iowa State,0,0,60.0,60.0,18.0,32.1,14.7,3.1,24.2,21.6,722.73,669.55,0.0,14.9,53.180000000000064,0,0,0,0,16.1,46.9,32.0,15.0,0.935,-14.0,40.5,2.0,14.0,2.1,16.0,13.0,3.0,29.0,1,13.100000000000001,13.100000000000001,16.0,2.0,1
401858219,2026-09-12 23:30:00+00:00,Clemson,Georgia Southern,0,0,11.0,60.0,5.2,26.4,21.5,-5.8,24.8,30.6,862.85,634.19,-49.0,11.0,228.66,0,0,0,0,16.9,52.4,35.0,18.0,0.91,-20.5,55.75,2.0,20.5,-3.6,22.0,7.0,15.0,29.0,1,1.8999999999999986,1.8999999999999986,13.0,11.0,1
401862703,2026-09-12 23:30:00+00:00,Florida Atlantic,Navy,0,1,-19.0,60.0,-12.2,25.7,38.4,3.6,29.4,26.0,593.36,195.68,-79.0,-15.8,397.68,0,0,0,0,-10.1,60.0,25.0,35.0,0.256,5.25,58.5,2.0,-5.25,-4.9,38.0,30.0,8.0,68.0,1,-18.1,18.1,-13.0,5.0,0
401856676,2026-09-12 23:45:00+00:00,Ole Miss,Charlotte,0,0,156.0,-75.0,13.3,35.1,22.5,-26.0,14.5,40.0,885.72,576.77,231.0,39.3,308.95000000000005,0,0,0,0,36.5,56.5,47.0,10.0,0.979,-47.5,60.5,2.0,47.5,-11.0,41.0,9.0,32.0,50.0,1,4.5,4.5,6.0,1.0,1
401856671,2026-09-12 23:45:00+00:00,Auburn,Southern Miss,0,0,120.0,60.0,7.0,25.3,18.6,-14.9,20.6,35.1,828.19,602.63,60.0,21.9,225.5600000000001,0,0,0,0,21.8,54.2,38.0,16.0,0.96,-33.5,56.5,2.0,33.5,-11.7,43.0,8.0,35.0,51.0,1,-13.2,13.2,-5.0,8.0,1
401856789,2026-09-13 00:00:00+00:00,TCU,Grambling,0,0,-50.0,0.0,3.9,27.5,23.4,,,,730.79,,-50.0,,,0,1,0,1,35.2,52.8,44.0,9.0,0.967,-43.5,53.5,1.0,43.5,-8.3,63.0,7.0,56.0,70.0,1,-20.799999999999997,20.799999999999997,-19.0,2.0,1
401856784,2026-09-13 00:08:00+00:00,Baylor,Prairie View A&M,0,0,-50.0,0.0,4.9,31.1,26.9,,,,723.28,,-50.0,,,0,1,0,1,32.4,57.5,45.0,13.0,0.967,-38.5,56.5,1.0,38.5,-6.1,44.0,3.0,41.0,47.0,1,-8.600000000000001,8.600000000000001,1.0,10.0,1
401864505,2026-09-13 01:00:00+00:00,UTEP,Texas Southern,0,0,13.0,0.0,-24.3,12.9,36.8,,,,585.76,,13.0,,,0,1,0,1,12.7,50.8,32.0,19.0,0.809,-25.5,52.5,1.0,25.5,-12.8,51.0,10.0,41.0,61.0,1,-28.3,28.3,-19.0,9.0,1
401864504,2026-09-13 01:00:00+00:00,San José State,Cal Poly,0,0,63.0,0.0,-12.8,19.9,32.2,,,,569.25,,63.0,,,0,1,0,1,19.7,47.5,34.0,14.0,0.897,-20.5,56.5,1.0,20.5,-0.8,30.0,20.0,10.0,50.0,1,9.7,9.7,4.0,-6.0,1
401864502,2026-09-13 02:00:00+00:00,Air Force,North Dakota State,0,1,60.0,120.0,1.1,26.6,25.6,2.6,25.9,23.2,272.35,515.59,-60.0,-1.5,-243.24,0,0,0,0,4.4,48.2,26.0,22.0,0.646,2.5,47.25,2.0,-2.5,6.9,32.0,38.0,-6.0,70.0,0,10.4,10.4,-6.0,-16.0,0
401856670,2026-09-13 02:15:00+00:00,Utah,Arkansas,0,0,60.0,60.0,13.0,33.7,20.7,3.3,32.6,29.5,695.72,745.48,0.0,9.7,-49.75999999999999,0,0,0,0,14.6,57.8,36.0,22.0,0.893,-12.5,55.25,2.0,12.5,2.1,43.0,10.0,33.0,53.0,1,-18.4,18.4,-7.0,12.0,1
401864500,2026-09-13 02:30:00+00:00,Nevada,Montana State,0,0,60.0,0.0,-6.1,21.4,27.9,,,,549.99,,60.0,,,0,1,0,1,24.7,52.4,39.0,14.0,0.961,3.5,49.5,1.0,-3.5,28.2,7.0,20.0,-13.0,27.0,0,37.7,37.7,32.0,-6.0,0
401860883,2026-09-13 02:30:00+00:00,Fresno State,Sacramento State,0,0,5.0,-37.0,-7.6,18.1,25.7,-19.1,16.6,35.7,609.75,561.42,42.0,11.500000000000002,48.33000000000004,0,0,0,0,14.1,40.8,27.0,13.0,0.881,-18.0,45.25,2.0,18.0,-3.9,49.0,3.0,46.0,52.0,1,-31.9,31.9,-22.0,10.0,1
401858445,2026-09-13 03:00:00+00:00,USC,Louisiana,0,0,120.0,60.0,17.7,37.9,19.9,-5.7,26.9,32.2,899.0,590.94,60.0,23.4,308.05999999999995,0,0,0,0,31.1,58.1,45.0,14.0,0.979,-30.75,60.0,2.0,30.75,0.4,49.0,30.0,19.0,79.0,1,12.100000000000001,12.100000000000001,-4.0,-16.0,1
401864578,2026-09-13 03:59:00+00:00,Hawai'i,New Mexico State,0,0,-127.2,2.799999999999997,-7.0,23.3,30.9,-15.0,17.9,32.9,556.82,460.38,-130.0,8.0,96.44000000000004,0,0,0,0,11.0,49.9,30.0,19.0,0.854,-7.5,49.75,2.0,7.5,3.5,29.0,19.0,10.0,48.0,1,1.0,1.0,1.0,0.0,1
