game_id,season,week,season_type,start_date,home_team,away_team,home_points,away_points,neutral_site,conference_game,sample_weight,home_power_rating,away_power_rating,home_sp_rating,home_sp_offense,home_sp_defense,away_sp_rating,away_sp_offense,away_sp_defense,home_talent,away_talent,margin,total_points,home_win,vegas_spread,vegas_over_under,vegas_num_books
401628433,2024,13,regular,2024-11-24 00:30:00+00:00,Oklahoma,Alabama,24,3,False,True,0.75,380.0,882.6,9.5,25.9,17.8,25.0,37.9,14.6,906.61,1018.28,21,27,1,14.0,46.666666666666664,3.0
401636936,2024,13,regular,2024-11-24 00:30:00+00:00,Utah,Iowa State,28,31,False,True,0.75,223.0,618.8,7.7,23.6,17.2,10.3,30.8,20.2,745.21,642.12,-3,59,0,5.5,42.5,3.0
401628431,2024,13,regular,2024-11-24 00:45:00+00:00,LSU,Vanderbilt,24,17,False,True,0.75,594.0,542.8,15.9,36.8,21.7,4.9,28.2,25.4,906.19,695.96,7,41,1,-9.666666666666666,52.666666666666664,3.0
401635615,2024,13,regular,2024-11-24 01:00:00+00:00,Duke,Virginia Tech,31,28,False,True,0.75,500.6,307.6,5.6,26.7,21.3,10.0,31.3,22.4,635.89,695.42,3,59,1,2.5,45.666666666666664,3.0
401636933,2024,13,regular,2024-11-24 01:00:00+00:00,Kansas State,Cincinnati,41,15,False,True,0.75,600.6,266.40000000000003,14.1,33.0,20.4,-0.1,25.6,25.0,651.75,662.34,26,56,1,-7.5,54.5,3.0
401643763,2024,13,regular,2024-11-24 03:30:00+00:00,Nevada,Air Force,19,22,False,True,0.75,-198.0,-272.0,-15.2,21.0,34.2,-11.7,17.8,27.5,525.22,0.0,-3,41,0,-2.6666666666666665,44.666666666666664,3.0
401643765,2024,13,regular,2024-11-24 03:30:00+00:00,Fresno State,Colorado State,28,22,False,True,0.75,76.0,339.0,-3.8,25.1,27.6,-5.7,24.2,29.2,568.31,546.04,6,50,1,-3.3333333333333335,43.166666666666664,3.0
401628561,2024,13,regular,2024-11-24 03:30:00+00:00,UCLA,USC,13,19,False,True,0.75,247.40000000000003,424.6,-1.3,21.3,23.3,11.9,35.6,24.0,758.87,863.09,-6,32,0,4.666666666666667,52.666666666666664,3.0
401644776,2024,14,regular,2024-11-27 00:00:00+00:00,Buffalo,Kent State,43,7,False,True,0.75,349.6,-666.6,-4.0,25.4,30.2,-33.0,12.6,43.8,435.22,435.3,36,50,1,-23.666666666666668,50.5,3.0
401644775,2024,14,regular,2024-11-27 00:00:00+00:00,Akron,Toledo,21,14,False,True,0.75,-198.60000000000002,301.20000000000005,-17.9,15.7,34.6,-2.5,24.5,26.3,537.82,571.92,7,35,1,9.333333333333334,49.666666666666664,3.0
401645376,2024,14,regular,2024-11-29 00:30:00+00:00,Tulane,Memphis,24,34,False,True,0.75,702.4000000000001,562.4,5.7,32.9,27.1,9.6,36.7,28.2,654.07,633.44,-10,58,0,-12.833333333333334,54.333333333333336,3.0
401628568,2024,14,regular,2024-11-29 17:00:00+00:00,Wisconsin,Minnesota,7,24,False,True,0.75,354.6,474.6,3.0,23.0,19.8,10.4,25.6,15.4,771.35,705.22,-17,31,0,1.5,40.666666666666664,3.0
401643769,2024,14,regular,2024-11-29 17:00:00+00:00,Boise State,Oregon State,34,18,False,False,0.75,773.8,-12.200000000000003,10.1,35.3,24.2,-6.7,26.1,32.7,608.26,626.97,16,52,1,-17.666666666666668,58.0,3.0
401645379,2024,14,regular,2024-11-29 17:00:00+00:00,East Carolina,Navy,20,34,False,True,0.75,258.6,421.8,-1.0,28.5,29.7,3.5,29.5,24.4,611.66,0.0,-14,54,0,-2.75,53.666666666666664,3.0
401644777,2024,14,regular,2024-11-29 17:00:00+00:00,Ohio,Ball State,42,21,False,True,0.75,469.4,-212.60000000000002,2.3,27.2,23.9,-19.8,21.3,40.8,450.55,464.07,21,63,1,-17.666666666666668,51.833333333333336,3.0
401644691,2024,14,regular,2024-11-29 17:00:00+00:00,Bowling Green,Miami (OH),12,28,False,True,0.75,357.8,284.8,-1.8,25.6,27.2,1.3,23.2,23.2,484.51,505.3,-16,40,0,-2.8333333333333335,38.333333333333336,3.0
401636938,2024,14,regular,2024-11-29 17:00:00+00:00,Colorado,Oklahoma State,52,0,False,True,0.75,624.2,42.0,8.1,33.3,23.5,-2.6,29.4,31.7,749.16,687.76,52,52,1,-15.333333333333334,66.5,3.0
401628442,2024,14,regular,2024-11-29 20:30:00+00:00,Ole Miss,Mississippi State,26,14,False,True,0.75,802.0,-2.0,27.9,37.7,11.9,-4.1,25.5,31.2,801.66,743.77,12,40,1,-26.166666666666668,63.0,3.0
401640997,2024,14,regular,2024-11-29 20:30:00+00:00,Sam Houston,Liberty,20,18,False,True,0.75,374.6,409.0,-6.9,19.0,23.8,0.2,28.2,26.6,488.03,569.65,2,38,1,2.3333333333333335,47.666666666666664,3.0
401643770,2024,14,regular,2024-11-29 20:30:00+00:00,Colorado State,Utah State,42,37,False,True,0.75,301.8,15.0,-5.7,24.2,29.2,-10.4,30.2,40.3,546.04,543.56,5,79,1,-5.333333333333333,57.333333333333336,3.0
401643843,2024,14,regular,2024-11-29 20:30:00+00:00,South Alabama,Texas State,38,45,False,True,0.75,189.60000000000002,80.0,2.8,29.9,26.9,5.4,34.2,28.4,554.77,540.17,-7,83,0,2.1666666666666665,60.833333333333336,3.0
401635625,2024,14,regular,2024-11-29 21:00:00+00:00,San José State,Stanford,34,31,False,False,0.75,166.6,16.400000000000006,-5.5,26.1,30.1,-8.2,24.4,34.1,480.29,719.43,3,65,1,-2.5,54.5,3.0
401628562,2024,14,regular,2024-11-30 00:30:00+00:00,Iowa,Nebraska,13,10,False,True,0.75,484.6,440.0,15.8,27.0,13.3,5.5,23.1,15.8,723.51,790.42,3,23,1,-3.1666666666666665,41.333333333333336,3.0
401628439,2024,14,regular,2024-11-30 00:30:00+00:00,Georgia,Georgia Tech,44,42,False,False,0.75,1206.8,598.6,24.3,37.3,14.9,1.9,31.1,27.9,1006.89,703.0,2,86,1,-17.333333333333332,49.0,3.0
401636939,2024,14,regular,2024-11-30 01:00:00+00:00,UCF,Utah,14,28,False,True,0.75,181.8,206.0,2.8,29.0,25.8,7.7,23.6,17.2,746.3,745.21,-14,42,0,-9.833333333333334,46.166666666666664,3.0
401628444,2024,14,regular,2024-11-30 17:00:00+00:00,Clemson,South Carolina,14,17,False,False,0.75,731.6,827.8,13.3,35.4,20.9,16.9,32.1,16.0,924.63,798.18,-3,31,0,-2.6666666666666665,49.0,3.0
401645378,2024,14,regular,2024-11-30 17:00:00+00:00,Army,UTSA,29,24,False,True,0.75,673.8,216.6,9.2,31.1,21.7,2.2,32.3,31.5,0.0,644.36,5,53,1,-6.333333333333333,53.166666666666664,3.0
401636945,2024,14,regular,2024-11-30 17:00:00+00:00,Texas Tech,West Virginia,52,15,False,True,0.75,531.4,443.20000000000005,4.3,33.5,30.8,2.1,30.1,29.7,732.07,684.9,37,67,1,-2.6666666666666665,62.833333333333336,3.0
401628563,2024,14,regular,2024-11-30 17:00:00+00:00,Northwestern,Illinois,28,38,True,True,0.75,172.60000000000002,705.8,-8.2,17.5,24.3,9.6,29.0,20.9,675.78,653.75,-10,66,0,8.833333333333334,43.166666666666664,3.0
401645381,2024,14,regular,2024-11-30 17:00:00+00:00,Temple,North Texas,17,24,False,True,0.75,-225.0,84.4,-20.3,17.3,37.8,-4.5,33.3,37.0,532.46,595.42,-7,41,0,11.166666666666666,63.333333333333336,3.0
401643848,2024,14,regular,2024-11-30 17:00:00+00:00,UL Monroe,Louisiana,23,37,False,True,0.75,98.6,494.8,-16.7,16.9,32.5,4.8,31.5,27.8,329.43,553.39,-14,60,0,9.0,50.0,3.0
401636941,2024,14,regular,2024-11-30 17:00:00+00:00,Baylor,Kansas,45,17,False,True,0.75,587.6,616.8,8.4,33.5,26.2,4.9,32.4,26.5,709.46,696.92,28,62,1,1.0,62.166666666666664,3.0
401628440,2024,14,regular,2024-11-30 17:00:00+00:00,Kentucky,Louisville,14,41,False,False,0.75,304.0,598.8,5.5,24.5,20.9,13.6,37.7,22.9,788.36,739.28,-27,55,0,4.0,49.333333333333336,3.0
401628446,2024,14,regular,2024-11-30 17:00:00+00:00,Vanderbilt,Tennessee,23,36,False,True,0.75,533.8,956.0,4.9,28.2,25.4,22.0,33.7,13.5,695.96,858.67,-13,59,0,9.833333333333334,46.5,3.0
401628566,2024,14,regular,2024-11-30 17:00:00+00:00,Ohio State,Michigan,10,13,False,True,0.75,995.0,480.8,31.2,39.5,9.2,10.6,24.1,15.1,998.62,859.21,-3,23,0,-20.0,41.666666666666664,3.0
401635622,2024,14,regular,2024-11-30 17:00:00+00:00,Wake Forest,Duke,17,23,False,True,0.75,86.40000000000002,600.6,-5.7,25.8,31.8,5.6,26.7,21.3,635.45,635.89,-6,40,0,3.5,53.166666666666664,3.0
401629038,2024,14,regular,2024-11-30 17:00:00+00:00,Massachusetts,UConn,42,47,False,True,0.75,-319.0,217.39999999999998,-21.9,20.5,40.3,1.5,26.9,25.7,585.57,537.91,-5,89,0,9.333333333333334,49.666666666666664,3.0
401644780,2024,14,regular,2024-11-30 18:30:00+00:00,Western Michigan,Eastern Michigan,26,18,False,True,0.75,71.2,-45.400000000000006,-10.2,24.7,36.0,-13.3,20.5,34.3,547.19,508.73,8,44,1,-6.333333333333333,55.833333333333336,3.0
401645382,2024,14,regular,2024-11-30 19:00:00+00:00,Rice,South Florida,35,28,False,True,0.75,-260.4,247.8,-11.4,20.5,30.4,-2.3,29.5,33.4,538.4,641.02,7,63,1,5.666666666666667,53.833333333333336,3.0
401640988,2024,14,regular,2024-11-30 19:00:00+00:00,Florida International,Middle Tennessee,35,24,True,True,0.75,-187.4,-309.2,-12.1,20.5,31.3,-24.4,13.7,37.3,504.39,503.43,11,59,1,-9.166666666666666,50.833333333333336,3.0
401643849,2024,14,regular,2024-11-30 19:00:00+00:00,Troy,Southern Miss,52,20,False,True,0.75,-226.6,-650.8,-6.6,24.1,30.1,-25.6,14.4,39.4,499.56,565.51,32,72,1,-17.5,48.833333333333336,3.0
401643845,2024,14,regular,2024-11-30 19:00:00+00:00,Georgia State,Coastal Carolina,27,48,False,True,0.75,-273.0,-119.6,-17.9,21.0,37.4,-6.9,25.5,33.4,564.88,557.61,-21,75,0,-0.16666666666666666,53.166666666666664,3.0
401635620,2024,14,regular,2024-11-30 20:00:00+00:00,Boston College,Pittsburgh,34,23,False,True,0.75,369.8,469.6,1.2,28.0,24.7,4.9,29.3,26.3,667.91,713.74,11,57,1,-3.5,50.666666666666664,3.0
401643847,2024,14,regular,2024-11-30 20:00:00+00:00,Arkansas State,Old Dominion,32,40,False,True,0.75,283.6,28.80000000000001,-9.9,24.6,35.2,-6.0,25.7,31.3,573.27,428.91,-8,72,0,5.5,58.666666666666664,3.0
401628570,2024,14,regular,2024-11-30 20:30:00+00:00,UCLA,Fresno State,20,13,False,False,0.75,222.40000000000003,126.0,-1.3,21.3,23.3,-3.8,25.1,27.6,758.87,568.31,7,33,1,-7.5,46.5,3.0
401628565,2024,14,regular,2024-11-30 20:30:00+00:00,Penn State,Maryland,44,7,False,True,0.75,1002.6,32.0,24.6,37.5,13.1,-3.9,23.3,27.1,895.31,695.59,37,51,1,-26.0,50.333333333333336,3.0
401635623,2024,14,regular,2024-11-30 20:30:00+00:00,Syracuse,Miami,42,38,False,True,0.75,628.4,888.4,5.5,35.8,28.9,21.6,44.2,24.3,698.59,868.15,4,80,1,12.166666666666666,67.0,3.0
401628443,2024,14,regular,2024-11-30 20:30:00+00:00,Missouri,Arkansas,28,21,False,True,0.75,699.8,581.8,14.0,33.7,18.7,11.0,31.4,21.7,807.36,779.17,7,49,1,-3.1666666666666665,51.166666666666664,3.0
401645377,2024,14,regular,2024-11-30 20:30:00+00:00,Charlotte,UAB,29,27,False,True,0.75,-40.2,-221.2,-15.3,21.4,37.6,-11.3,25.9,38.0,648.28,583.23,2,56,1,-0.5,59.833333333333336,3.0
401644779,2024,14,regular,2024-11-30 20:30:00+00:00,Northern Illinois,Central Michigan,24,16,False,True,0.75,253.4,-215.4,-3.5,20.0,21.6,-15.8,17.7,34.3,437.2,467.22,8,40,1,-14.5,40.5,3.0
401645380,2024,14,regular,2024-11-30 20:30:00+00:00,Tulsa,Florida Atlantic,16,63,False,True,0.75,-271.4,-445.6,-20.6,21.2,40.3,-12.7,20.8,32.1,556.71,592.16,-47,79,0,0.16666666666666666,57.666666666666664,3.0
401628437,2024,14,regular,2024-11-30 20:30:00+00:00,Alabama,Auburn,28,14,False,True,0.75,863.6,268.8,25.0,37.9,14.6,9.5,27.9,17.8,1018.28,833.61,14,42,1,-10.833333333333334,50.833333333333336,3.0
401635624,2024,14,regular,2024-11-30 20:30:00+00:00,North Carolina,NC State,30,35,False,True,0.75,178.4,112.60000000000001,5.0,31.5,26.3,3.9,29.9,26.5,794.99,722.41,-5,65,0,-2.1666666666666665,54.166666666666664,3.0
401636940,2024,14,regular,2024-11-30 20:30:00+00:00,Arizona,Arizona State,7,49,False,True,0.75,146.8,799.2,-2.8,24.4,29.0,9.4,32.4,20.9,672.7,757.02,-42,56,0,7.5,53.333333333333336,3.0
401635621,2024,14,regular,2024-11-30 20:30:00+00:00,SMU,California,38,6,False,True,0.75,893.8,286.8,17.5,38.2,21.1,4.0,27.4,22.9,788.22,702.38,32,44,1,-12.166666666666666,54.5,3.0
401628571,2024,14,regular,2024-11-30 20:30:00+00:00,USC,Notre Dame,35,49,False,False,0.75,517.4,1122.0,11.9,35.6,24.0,23.9,38.6,14.1,863.09,905.52,-14,84,0,6.833333333333333,52.5,3.0
401628567,2024,14,regular,2024-11-30 20:30:00+00:00,Michigan State,Rutgers,14,41,False,True,0.75,330.6,327.6,-4.6,18.0,24.1,6.4,28.5,22.8,721.75,663.55,-27,55,0,-1.5,46.5,2.0
401641031,2024,14,regular,2024-11-30 21:00:00+00:00,New Mexico State,UTEP,35,42,False,True,0.75,-370.4,-477.6,-19.0,17.8,38.1,-22.7,13.7,34.2,370.2,455.97,-7,77,0,-3.3333333333333335,51.5,3.0
401641014,2024,14,regular,2024-11-30 21:00:00+00:00,Louisiana Tech,Kennesaw State,33,0,False,True,0.75,-157.39999999999998,-535.4,-11.6,15.9,26.3,-25.1,10.2,35.1,533.72,288.14,33,33,1,-11.333333333333334,41.333333333333336,3.0
401641006,2024,14,regular,2024-11-30 21:00:00+00:00,Western Kentucky,Jacksonville State,19,17,False,True,0.75,293.6,341.8,-2.2,22.1,26.1,-1.0,28.8,28.3,518.88,430.94,2,36,1,0.16666666666666666,62.5,3.0
401636943,2024,14,regular,2024-11-30 23:00:00+00:00,Cincinnati,TCU,13,20,False,True,0.75,247.40000000000003,467.0,-0.1,25.6,25.0,10.8,34.6,22.8,662.34,766.5,-7,33,0,2.5,58.5,3.0
401643844,2024,14,regular,2024-11-30 23:00:00+00:00,Georgia Southern,App State,29,20,False,True,0.75,374.8,50.400000000000006,-1.7,26.5,30.1,-8.1,27.2,33.6,527.99,575.31,9,49,1,-2.5,60.333333333333336,3.0
401643773,2024,14,regular,2024-11-30 23:30:00+00:00,Washington State,Wyoming,14,15,False,False,0.75,445.8,-371.2,1.3,34.0,31.1,-13.6,16.3,30.8,610.54,455.45,-1,29,0,-18.5,55.166666666666664,3.0
401628564,2024,14,regular,2024-12-01 00:00:00+00:00,Indiana,Purdue,66,0,False,True,0.75,863.8,-279.2,20.1,35.0,16.4,-16.2,19.2,33.6,668.92,738.93,66,66,1,-28.666666666666668,56.5,3.0
401628438,2024,14,regular,2024-12-01 00:00:00+00:00,Florida State,Florida,11,31,False,False,0.75,-110.2,657.8,-3.2,20.1,25.3,13.8,31.7,20.0,879.48,894.24,-20,42,0,17.166666666666668,45.833333333333336,3.0
401628441,2024,14,regular,2024-12-01 00:00:00+00:00,LSU,Oklahoma,37,17,False,True,0.75,674.0,538.0,15.9,36.8,21.7,9.5,25.9,17.8,906.19,906.61,20,54,1,-5.5,47.833333333333336,3.0
401628569,2024,14,regular,2024-12-01 00:30:00+00:00,Oregon,Washington,49,21,False,True,0.75,1069.6,449.8,26.0,40.8,16.3,3.1,27.3,22.4,916.71,741.11,28,70,1,-17.333333333333332,50.666666666666664,3.0
401628445,2024,14,regular,2024-12-01 00:30:00+00:00,Texas A&M,Texas,7,17,False,True,0.75,889.8,1161.0,17.0,34.0,18.6,24.1,36.6,10.8,914.52,953.95,-10,24,0,4.5,49.833333333333336,3.0
401636944,2024,14,regular,2024-12-01 00:30:00+00:00,Iowa State,Kansas State,29,21,False,True,0.75,734.8,696.6,10.3,30.8,20.2,14.1,33.0,20.4,642.12,651.75,8,50,1,-2.0,51.666666666666664,3.0
401643846,2024,14,regular,2024-12-01 01:00:00+00:00,James Madison,Marshall,33,35,False,True,0.75,303.6,436.8,7.5,29.7,22.9,3.1,29.6,26.9,459.14,587.22,-2,68,0,-3.3333333333333335,52.166666666666664,3.0
401635640,2024,14,regular,2024-12-01 01:00:00+00:00,Virginia Tech,Virginia,37,17,False,True,0.75,270.4,260.0,10.0,31.3,22.4,-5.1,23.7,29.3,695.42,662.28,20,54,1,-4.5,44.5,3.0
401643772,2024,14,regular,2024-12-01 01:00:00+00:00,UNLV,Nevada,38,14,False,True,0.75,599.0,-273.0,9.3,32.6,24.6,-15.2,21.0,34.2,575.16,525.22,24,52,1,-17.5,54.5,3.0
401636942,2024,14,regular,2024-12-01 03:15:00+00:00,BYU,Houston,30,18,False,True,0.75,857.8,159.6,15.3,32.0,18.8,-8.2,18.1,24.5,602.46,646.7,12,48,1,-11.333333333333334,40.166666666666664,3.0
401643768,2024,14,regular,2024-12-01 03:30:00+00:00,San Diego State,Air Force,20,31,False,True,0.75,-299.2,-214.0,-15.4,17.7,32.1,-11.7,17.8,27.5,608.95,0.0,-11,51,0,6.0,43.5,3.0
401643771,2024,14,regular,2024-12-01 04:00:00+00:00,Hawai'i,New Mexico,38,30,False,True,0.75,-137.39999999999998,-35.2,-10.9,20.9,30.0,-14.8,27.6,40.5,513.7,464.59,8,68,1,5.666666666666667,61.166666666666664,3.0
401673466,2024,15,regular,2024-12-07 00:00:00+00:00,Jacksonville State,Western Kentucky,52,12,False,True,0.75,304.6,373.6,-1.0,28.8,28.3,-2.2,22.1,26.1,430.94,518.88,40,64,1,-4.333333333333333,58.333333333333336,3.0
401673468,2024,15,regular,2024-12-07 01:00:00+00:00,Boise State,UNLV,21,7,False,True,0.75,833.8,659.0,10.1,35.3,24.2,9.3,32.6,24.6,608.26,575.16,14,28,1,-3.8333333333333335,57.5,3.0
401673462,2024,15,regular,2024-12-07 01:00:00+00:00,Army,Tulane,35,14,False,True,0.75,753.8,667.4000000000001,9.2,31.1,21.7,5.7,32.9,27.1,0.0,654.07,21,49,1,4.833333333333333,46.333333333333336,3.0
401673467,2024,15,regular,2024-12-07 17:00:00+00:00,Miami (OH),Ohio,3,38,True,True,0.75,393.6,529.4,1.3,23.2,23.2,2.3,27.2,23.9,505.3,450.55,-35,41,0,-2.5,43.833333333333336,3.0
401673465,2024,15,regular,2024-12-07 17:00:00+00:00,Arizona State,Iowa State,45,19,True,True,0.75,908.0,834.8,9.4,32.4,20.9,10.3,30.8,20.2,757.02,642.12,26,64,1,0.5,51.0,3.0
401673469,2024,15,regular,2024-12-07 21:00:00+00:00,Texas,Georgia,19,22,True,True,0.75,1309.0,1286.8,24.1,36.6,10.8,24.3,37.3,14.9,953.95,1006.89,-3,41,0,-2.8333333333333335,50.833333333333336,3.0
401673470,2024,15,regular,2024-12-08 00:30:00+00:00,Louisiana,Marshall,3,31,False,True,0.75,562.8,529.6,4.8,31.5,27.8,3.1,29.6,26.9,553.39,587.22,-28,34,0,-4.833333333333333,57.5,3.0
401673464,2024,15,regular,2024-12-08 01:00:00+00:00,Oregon,Penn State,45,37,True,True,0.75,1165.6,1098.6,26.0,40.8,16.3,24.6,37.5,13.1,916.71,895.31,8,82,1,-3.3333333333333335,51.5,3.0
401673463,2024,15,regular,2024-12-08 01:00:00+00:00,SMU,Clemson,31,34,True,True,0.75,989.8,726.6,17.5,38.2,21.1,13.3,35.4,20.9,788.22,924.63,-3,65,0,-2.6666666666666665,56.333333333333336,3.0
401645383,2024,16,regular,2024-12-14 20:00:00+00:00,Army,Navy,13,31,True,True,0.75,849.8,530.6,9.2,31.1,21.7,3.5,29.5,24.4,0.0,0.0,-18,44,0,-6.333333333333333,39.166666666666664,3.0
401677077,2024,1,postseason,2024-12-15 02:00:00+00:00,Western Michigan,South Alabama,23,30,True,False,0.75,121.2,139.60000000000002,-10.2,24.7,36.0,2.8,29.9,26.9,547.19,554.77,-7,53,0,6.833333333333333,55.166666666666664,3.0
401677080,2024,1,postseason,2024-12-18 02:00:00+00:00,West Virginia,Memphis,37,42,True,False,0.75,386.0,714.4,2.1,30.1,29.7,9.6,36.7,28.2,684.9,633.44,-5,79,0,5.166666666666667,60.333333333333336,3.0
401677079,2024,1,postseason,2024-12-18 22:30:00+00:00,James Madison,Western Kentucky,27,17,True,False,0.75,253.60000000000002,316.4,7.5,29.7,22.9,-2.2,22.1,26.1,459.14,518.88,10,44,1,-7.333333333333333,50.5,3.0
401677081,2024,1,postseason,2024-12-19 02:00:00+00:00,UNLV,California,24,13,True,False,0.75,672.0,301.8,9.3,32.6,24.6,4.0,27.4,22.9,575.16,702.38,11,37,1,-3.1666666666666665,45.0,3.0
401677082,2024,1,postseason,2024-12-20 00:00:00+00:00,Sam Houston,Georgia Southern,31,26,True,False,0.75,454.6,424.8,-6.9,19.0,23.8,-1.7,26.5,30.1,488.03,527.99,5,57,1,3.8333333333333335,48.333333333333336,3.0
401677083,2024,1,postseason,2024-12-20 17:00:00+00:00,Jacksonville State,Ohio,27,30,True,False,0.75,400.6,673.4,-1.0,28.8,28.3,2.3,27.2,23.9,430.94,450.55,-3,57,0,6.166666666666667,57.333333333333336,3.0
401677084,2024,1,postseason,2024-12-20 20:30:00+00:00,Florida,Tulane,33,8,True,False,0.75,766.6,652.4000000000001,13.8,31.7,20.0,5.7,32.9,27.1,894.24,654.07,25,41,1,-9.833333333333334,49.833333333333336,3.0
401677179,2024,1,postseason,2024-12-21 01:00:00+00:00,Notre Dame,Indiana,27,17,False,False,0.75,1258.0,923.8,23.9,38.6,14.1,20.1,35.0,16.4,905.52,668.92,10,44,1,-6.833333333333333,50.333333333333336,3.0
401677178,2024,1,postseason,2024-12-21 17:00:00+00:00,Penn State,SMU,38,10,False,False,0.75,1148.6,988.8,24.6,37.5,13.1,17.5,38.2,21.1,895.31,788.22,28,48,1,-8.0,52.0,3.0
401677176,2024,1,postseason,2024-12-21 21:00:00+00:00,Texas,Clemson,38,24,False,False,0.75,1347.0,930.6,24.1,36.6,10.8,13.3,35.4,20.9,953.95,924.63,14,62,1,-13.5,49.5,3.0
401677177,2024,1,postseason,2024-12-22 01:00:00+00:00,Ohio State,Tennessee,42,17,False,False,0.75,970.0,1064.8,31.2,39.5,9.2,22.0,33.7,13.5,998.62,858.67,25,59,1,-7.666666666666667,46.833333333333336,3.0
401677085,2024,1,postseason,2024-12-23 16:00:00+00:00,UTSA,Coastal Carolina,44,15,False,False,0.75,209.6,-51.599999999999994,2.2,32.3,31.5,-6.9,25.5,33.4,644.36,557.61,29,59,1,-3.8333333333333335,56.666666666666664,3.0
401677086,2024,1,postseason,2024-12-23 19:30:00+00:00,Fresno State,Northern Illinois,20,28,True,False,0.75,88.8,303.4,-3.8,25.1,27.6,-3.5,20.0,21.6,568.31,437.2,-8,48,0,2.5,40.666666666666664,3.0
401677087,2024,1,postseason,2024-12-25 01:00:00+00:00,San José State,South Florida,39,41,True,False,0.75,216.6,180.8,-5.5,26.1,30.1,-2.3,29.5,33.4,480.29,641.02,-2,80,0,1.3333333333333333,65.83333333333333,3.0
401677180,2024,1,postseason,2024-12-26 19:00:00+00:00,Toledo,Pittsburgh,48,46,True,False,0.75,234.20000000000002,412.40000000000003,-2.5,24.5,26.3,4.9,29.3,26.3,571.92,713.74,2,94,1,6.666666666666667,49.0,3.0
401677088,2024,1,postseason,2024-12-26 22:30:00+00:00,Kansas State,Rutgers,44,41,True,False,0.75,705.6,395.6,14.1,33.0,20.4,6.4,28.5,22.8,651.75,663.55,3,85,1,-7.25,52.0,2.0
401677089,2024,1,postseason,2024-12-27 02:00:00+00:00,Bowling Green,Arkansas State,31,38,True,False,0.75,287.8,208.6,-1.8,25.6,27.2,-9.9,24.6,35.2,484.51,573.27,-7,69,0,-10.333333333333334,54.166666666666664,3.0
401677090,2024,1,postseason,2024-12-27 17:00:00+00:00,Navy,Oklahoma,21,20,True,False,0.75,731.6,519.0,3.5,29.5,24.4,9.5,25.9,17.8,0.0,906.61,1,41,1,1.3333333333333333,43.666666666666664,3.0
401677091,2024,1,postseason,2024-12-27 20:30:00+00:00,Vanderbilt,Georgia Tech,35,27,True,False,0.75,536.8,629.6,4.9,28.2,25.4,1.9,31.1,27.9,695.96,703.0,8,62,1,2.8333333333333335,49.166666666666664,3.0
401677092,2024,1,postseason,2024-12-28 00:00:00+00:00,Arkansas,Texas Tech,39,26,True,False,0.75,576.8,627.4,11.0,31.4,21.7,4.3,33.5,30.8,779.17,732.07,13,65,1,3.3333333333333335,52.5,3.0
401729867,2024,1,postseason,2024-12-28 01:00:00+00:00,Washington State,Syracuse,35,52,True,False,0.75,370.8,764.4,1.3,34.0,31.1,5.5,35.8,28.9,610.54,698.59,-17,87,0,18.833333333333332,58.166666666666664,3.0
401677093,2024,1,postseason,2024-12-28 03:30:00+00:00,USC,Texas A&M,35,31,True,False,0.75,524.4,900.8,11.9,35.6,24.0,17.0,34.0,18.6,863.09,914.52,4,66,1,1.1666666666666667,56.166666666666664,3.0
401677094,2024,1,postseason,2024-12-28 16:00:00+00:00,North Carolina,UConn,14,27,True,False,0.75,128.4,275.4,5.0,31.5,26.3,1.5,26.9,25.7,794.99,537.91,-13,41,0,-2.0,53.166666666666664,3.0
401677095,2024,1,postseason,2024-12-28 17:00:00+00:00,Nebraska,Boston College,20,15,True,False,0.75,431.0,465.8,5.5,23.1,15.8,1.2,28.0,24.7,790.42,667.91,5,35,1,-3.3333333333333335,47.166666666666664,3.0
401677096,2024,1,postseason,2024-12-28 19:15:00+00:00,TCU,Louisiana,34,3,True,False,0.75,559.8,492.8,10.8,34.6,22.8,4.8,31.5,27.8,766.5,553.39,31,37,1,-9.666666666666666,59.833333333333336,3.0
401677097,2024,1,postseason,2024-12-28 20:30:00+00:00,Miami,Iowa State,41,42,True,False,0.75,851.2,841.8,21.6,44.2,24.3,10.3,30.8,20.2,868.15,642.12,-1,83,0,-5.0,60.666666666666664,3.0
401677188,2024,1,postseason,2024-12-28 21:30:00+00:00,Colorado State,Miami (OH),17,43,True,False,0.75,351.8,323.6,-5.7,24.2,29.2,1.3,23.2,23.2,546.04,505.3,-26,60,0,1.6666666666666667,41.833333333333336,3.0
401677098,2024,1,postseason,2024-12-28 22:45:00+00:00,NC State,East Carolina,21,26,True,False,0.75,205.40000000000003,188.60000000000002,3.9,29.9,26.5,-1.0,28.5,29.7,722.41,611.66,-5,47,0,-7.333333333333333,60.666666666666664,3.0
401677099,2024,1,postseason,2024-12-29 00:30:00+00:00,Colorado,BYU,14,36,True,False,0.75,720.2,917.8,8.1,33.3,23.5,15.3,32.0,18.8,749.16,602.46,-22,50,0,-2.8333333333333335,54.833333333333336,3.0
401677100,2024,1,postseason,2024-12-29 02:15:00+00:00,Army,Louisiana Tech,27,6,True,False,0.75,779.8,-97.39999999999999,9.2,31.1,21.7,-11.6,15.9,26.3,0.0,533.72,21,33,1,-14.5,44.333333333333336,3.0
